0.0092682,-0.013448,0.0017984,-0.015588
0.0025824,-0.010344,0.0061421,-0.016093
-0.0027648,-0.0077639,0.0092969,-0.016578
-0.00681,-0.0057825,0.011455,-0.01699
-0.0092941,-0.0040172,0.012844,-0.01727
-0.010847,-0.0023017,0.013492,-0.017408
-0.012007,-0.00067595,0.013792,-0.017358
-0.012719,0.00082368,0.013879,-0.017141
-0.013275,0.002112,0.013893,-0.016827
-0.013533,0.0032348,0.014062,-0.016469
-0.013355,0.004272,0.014186,-0.016062
-0.012932,0.0052183,0.014195,-0.015588
-0.012348,0.006044,0.014133,-0.015036
-0.011709,0.0067204,0.014006,-0.014392
-0.011107,0.007241,0.013918,-0.013664
-0.010529,0.0076429,0.013878,-0.012851
-0.0099173,0.0079424,0.013748,-0.011934
-0.0092562,0.0081112,0.013436,-0.0109
-0.0085357,0.0081461,0.012948,-0.0097618
-0.0077292,0.0080616,0.01231,-0.0085415
-0.0068298,0.0078777,0.011566,-0.0072666
-0.0058396,0.0076292,0.010675,-0.0059618
-0.0047693,0.0073283,0.009804,-0.0046377
-0.0036442,0.0069672,0.0093608,-0.0033008
-0.0024988,0.0065545,0.0085493,-0.0019586
-0.0013691,0.0061054,0.006483,-0.00062123
-0.00028358,0.0056324,0.0047797,0.00070003
0.0007356,0.0051489,0.0045079,0.001997
0.0016709,0.004656,0.0039875,0.0032639
0.0025509,0.0041498,0.0025831,0.0044978
0.0034261,0.0036351,0.0012502,0.005694
0.0042218,0.0031159,9.2345e-05,0.0068463
0.0048949,0.0025981,-0.0010956,0.0079497
0.0054982,0.0020911,-0.002219,0.0090028
0.0060229,0.0015971,-0.0033341,0.01001
0.0064896,0.0011176,-0.0044811,0.010978
0.0065738,0.00065924,-0.0056155,0.011912
0.0071714,0.00022577,-0.0067373,0.012818
0.010071,-0.00017655,-0.0078517,0.013698
0.011701,-0.00053787,-0.0089561,0.014558
0.0084543,-0.0008554,-0.010053,0.015399
0.0064906,-0.0011269,-0.011143,0.016225
0.0095711,-0.0013484,-0.012228,0.017038
0.011894,-0.0015194,-0.01331,0.017838
0.011533,-0.0016372,-0.014384,0.018625
0.011444,-0.0016995,-0.015448,0.019396
