-0.024469,0.026267,0.046131,0.061642
-0.006978,0.032519,0.048888,0.071721
0.004884,0.036835,0.051377,0.074469
0.010239,0.038864,0.053432,0.075441
0.010214,0.03898,0.054957,0.074911
0.0075863,0.038373,0.056054,0.072838
0.0042236,0.037512,0.056769,0.071498
0.0022886,0.036605,0.057032,0.071257
0.0017876,0.036148,0.056952,0.07158
0.0013247,0.035725,0.056518,0.071994
0.00090925,0.035375,0.055639,0.071976
7.1513e-05,0.035525,0.054839,0.071714
-0.00047763,0.03565,0.053832,0.071569
0.00070222,0.035792,0.052045,0.071746
0.0033983,0.036012,0.051075,0.072139
0.0072788,0.035914,0.051718,0.072564
0.011464,0.03577,0.052024,0.072888
0.014737,0.035684,0.05113,0.073019
0.017122,0.035513,0.050156,0.073053
0.018854,0.035371,0.049522,0.072999
0.019989,0.035228,0.048902,0.072831
0.020588,0.035019,0.04831,0.072524
0.020234,0.034782,0.047736,0.072064
0.018543,0.034534,0.047084,0.071437
0.015738,0.034273,0.046427,0.070604
0.012075,0.034013,0.045821,0.069799
0.0077872,0.033761,0.045257,0.069071
0.0031853,0.033482,0.044725,0.068489
-0.0016962,0.033134,0.044229,0.068256
-0.0067932,0.032731,0.04377,0.068037
-0.01183,0.03231,0.043345,0.067751
-0.016754,0.031919,0.042987,0.0674
-0.021747,0.031571,0.042687,0.066775
-0.02651,0.031261,0.042383,0.066162
-0.030727,0.030999,0.041999,0.065654
-0.034082,0.030797,0.041545,0.065197
-0.035723,0.03068,0.041077,0.064902
-0.035846,0.030669,0.040559,0.064641
-0.035097,0.030722,0.03995,0.064358
-0.033768,0.030802,0.039836,0.064096
-0.032894,0.03092,0.041319,0.063828
-0.032661,0.031055,0.042031,0.063557
-0.032686,0.031178,0.039004,0.063289
-0.033221,0.031275,0.037014,0.063008
-0.033809,0.03131,0.039495,0.062701
-0.034217,0.031264,0.041113,0.062378
-0.034748,0.031166,0.039918,0.062063
-0.035101,0.031003,0.039057,0.061758
-0.035349,0.030729,0.038813,0.061488
-0.035671,0.030338,0.03847,0.06128
-0.035673,0.029849,0.038312,0.061092
-0.035264,0.029283,0.038149,0.060919
-0.034224,0.028675,0.037842,0.060751
-0.032133,0.028025,0.037552,0.060543
-0.02875,0.027305,0.037266,0.060359
-0.023813,0.026537,0.03697,0.060215
-0.017388,0.025793,0.036694,0.060104
-0.0093138,0.025121,0.03644,0.060059
0.00013252,0.024521,0.036212,0.060035
0.0093515,0.023967,0.036007,0.060021
0.017425,0.023471,0.035819,0.060021
0.024551,0.023065,0.035678,0.060009
0.03087,0.02277,0.035643,0.060007
0.036414,0.022603,0.035583,0.060009
0.041095,0.022505,0.035349,0.06003
0.044633,0.022521,0.035172,0.060123
0.046921,0.022393,0.035243,0.060183
0.048237,0.021569,0.035283,0.06019
0.048856,0.021194,0.034544,0.060097
0.049081,0.022487,0.034659,0.05977
0.049159,0.023294,0.039,0.059415
0.049052,0.022203,0.040479,0.05908
0.048914,0.021392,0.030844,0.058728
0.04899,0.021672,0.024462,0.058499
0.049306,0.021844,0.03199,0.058281
0.049915,0.021802,0.038522,0.058023
0.050842,0.02179,0.037553,0.057934
0.05196,0.02168,0.036276,0.05805
0.053261,0.021567,0.035268,0.058088
0.05487,0.021511,0.03407,0.057992
0.05674,0.021453,0.033627,0.05746
0.058806,0.021394,0.033292,0.05626
0.061077,0.021343,0.033108,0.055299
0.063484,0.021293,0.032976,0.0543
0.065944,0.021255,0.032705,0.052636
0.06849,0.021237,0.032411,0.052211
0.071122,0.02123,0.032054,0.053719
0.07368,0.021241,0.031683,0.05461
0.076174,0.021267,0.031335,0.053669
0.078663,0.021303,0.030953,0.052594
0.080931,0.021356,0.030515,0.05228
0.08298,0.021396,0.030058,0.052037
0.0848,0.02136,0.029598,0.051768
0.086161,0.021356,0.029143,0.051615
0.087267,0.021484,0.028707,0.051421
0.088274,0.021566,0.028279,0.051233
0.089163,0.021533,0.027854,0.051129
0.090094,0.021422,0.027437,0.051087
0.09096,0.021498,0.027037,0.051056
0.091585,0.020999,0.026685,0.051013
0.091966,0.017795,0.026335,0.050975
0.092075,0.016512,0.025951,0.050985
0.091915,0.023082,0.025576,0.050995
0.091552,0.026698,0.025204,0.050973
0.090996,0.019093,0.024845,0.050814
0.090228,0.013631,0.024335,0.050281
0.08929,0.016384,0.024135,0.049613
0.088218,0.018194,0.025243,0.049042
0.087021,0.01731,0.02563,0.04868
0.085705,0.016771,0.023136,0.048885
0.08425,0.01612,0.02149,0.049319
0.082614,0.015359,0.023095,0.049578
0.08077,0.014862,0.024198,0.049617
0.078705,0.014241,0.023444,0.049175
0.076398,0.013501,0.022888,0.048425
0.073846,0.012824,0.022706,0.047654
0.071079,0.012224,0.022468,0.046832
0.068126,0.011766,0.022369,0.046027
0.06501,0.011465,0.022279,0.045255
0.061764,0.011287,0.022115,0.044471
0.058465,0.011361,0.021968,0.043723
0.055259,0.01181,0.021838,0.043069
0.05239,0.012815,0.021705,0.042525
0.050063,0.014453,0.021565,0.042105
0.048337,0.016636,0.021432,0.041818
0.047133,0.019255,0.021311,0.041637
0.046181,0.021714,0.021201,0.041519
0.045295,0.023831,0.021107,0.041437
0.044429,0.025508,0.021027,0.041381
0.043612,0.026191,0.02103,0.041346
0.043022,0.026215,0.020919,0.041321
0.042684,0.025343,0.020368,0.041292
0.04257,0.023345,0.019995,0.041239
0.042701,0.021356,0.020336,0.041161
0.043084,0.019507,0.020521,0.041084
0.043945,0.017982,0.020129,0.041018
0.045328,0.019189,0.019776,0.040959
0.047132,0.024484,0.019586,0.040898
0.049211,0.029723,0.019373,0.040819
0.051171,0.031282,0.019174,0.040716
0.052891,0.032751,0.018968,0.040591
0.054394,0.036169,0.018709,0.04044
0.05556,0.038846,0.018401,0.040254
0.056402,0.040687,0.01804,0.040028
0.05684,0.042435,0.017618,0.039759
0.056704,0.043489,0.017115,0.039446
0.056067,0.044134,0.016519,0.039098
0.055037,0.044593,0.015844,0.038715
0.053653,0.044806,0.015076,0.038302
0.052024,0.045073,0.014242,0.037861
0.050227,0.045272,0.0134,0.037391
0.048297,0.045201,0.012557,0.0369
0.046345,0.045139,0.01172,0.03638
0.044485,0.045146,0.010918,0.035802
0.042717,0.045376,0.010159,0.035237
0.041041,0.046073,0.0094454,0.03474
0.039461,0.046818,0.008812,0.034241
0.03792,0.047448,0.00824,0.033735
0.036422,0.047915,0.007682,0.033227
0.034994,0.047978,0.0071467,0.032902
0.033625,0.047941,0.0066311,0.03224
0.032317,0.047912,0.0061287,0.029944
0.031102,0.047703,0.0056549,0.028761
0.029988,0.047419,0.0052058,0.031883
0.029,0.047139,0.0047593,0.03367
0.028189,0.04693,0.0043298,0.030192
0.027563,0.04694,0.0039429,0.027645
0.027115,0.04721,0.0035951,0.02848
0.026845,0.047733,0.0032963,0.029019
0.026731,0.048563,0.0030456,0.028834
0.026773,0.04976,0.0028292,0.02881
0.027002,0.051286,0.0026533,0.028618
0.027351,0.053054,0.0025227,0.028463
0.027803,0.054922,0.0024346,0.028509
0.028287,0.056741,0.0023887,0.028578
0.02866,0.058445,0.0023838,0.028667
0.029132,0.059966,0.0024157,0.028797
0.029734,0.061219,0.0024852,0.02895
0.030521,0.062102,0.0025929,0.029122
0.031706,0.062558,0.002734,0.029308
0.032925,0.06261,0.0029069,0.029501
0.034065,0.062368,0.0031099,0.029696
0.035115,0.061914,0.0033393,0.029893
0.035862,0.061287,0.003591,0.030087
0.036542,0.060566,0.0038552,0.030282
0.03723,0.059817,0.0041294,0.030448
0.037826,0.059156,0.0044122,0.030521
0.038375,0.058687,0.0047029,0.030616
0.03881,0.0584,0.0050096,0.030825
0.039094,0.058182,0.0053155,0.031014
0.03929,0.057911,0.0055995,0.031161
0.039418,0.057607,0.0058584,0.031273
0.039455,0.057361,0.0060913,0.03174
0.03942,0.05731,0.0062895,0.031482
0.039357,0.057639,0.0064505,0.028007
0.039294,0.058096,0.0065627,0.026508
0.03927,0.05808,0.0065969,0.032933
0.039303,0.057255,0.0065727,0.036749
0.039366,0.055131,0.0065143,0.03049
0.039465,0.052009,0.0064207,0.026083
0.039645,0.049186,0.0062992,0.028645
0.039899,0.047279,0.0061531,0.030346
0.040195,0.047396,0.0059772,0.029734
0.040507,0.049837,0.0057841,0.029406
0.040806,0.052735,0.0055986,0.029015
0.04113,0.055296,0.0054066,0.028569
0.041547,0.05726,0.0051956,0.02843
0.042053,0.058434,0.0049696,0.028275
0.042597,0.05978,0.0047209,0.028048
0.043214,0.06132,0.0044572,0.02785
0.044025,0.062466,0.0041921,0.027671
0.045127,0.063046,0.0039202,0.027501
0.046646,0.062595,0.0036402,0.02734
0.048552,0.061267,0.0033649,0.027188
0.050658,0.059847,0.0030923,0.027046
0.052801,0.058542,0.0028277,0.026909
0.05458,0.057303,0.0025793,0.026778
0.056289,0.056467,0.0023371,0.026653
0.058804,0.056252,0.0021056,0.026526
0.060646,0.056969,0.0018936,0.026388
0.060759,0.05926,0.0016841,0.026255
0.061672,0.062604,0.0015125,0.02617
0.063508,0.066084,0.0014678,0.026027
0.06331,0.06935,0.0013656,0.025738
0.059525,0.071624,0.0010269,0.025423
0.052331,0.073029,0.00078585,0.025101
0.042733,0.074168,0.00071951,0.024768
0.03209,0.074829,0.00054797,0.024154
0.026203,0.075368,-3.8413e-05,0.024036
0.029375,0.075949,0.00045245,0.026381
0.035617,0.076384,0.0054607,0.027028
0.040201,0.076984,0.0070704,0.021049
0.044351,0.077659,-0.0047362,0.017231
0.047567,0.078247,-0.0098848,0.021786
0.049477,0.07882,0.0057772,0.024932
0.051502,0.07935,0.0094235,0.022773
0.054153,0.079862,-0.0035332,0.021137
0.057176,0.08035,-0.0038087,0.020683
0.060402,0.080732,0.0035139,0.020063
0.063408,0.080916,0.0029736,0.019816
0.065932,0.08088,0.0017235,0.019615
0.068075,0.080648,0.002453,0.019222
0.069783,0.080219,0.0021332,0.018889
0.071012,0.079563,0.0022011,0.018607
0.071754,0.078676,0.0027336,0.018347
0.071956,0.077593,0.0029902,0.018124
0.071684,0.076352,0.0032541,0.017927
0.071066,0.074952,0.0035705,0.017755
0.070287,0.073413,0.0038955,0.017603
0.069609,0.071755,0.0042556,0.017469
0.069243,0.070003,0.0046254,0.017363
0.069323,0.068339,0.0049996,0.017288
0.069974,0.066663,0.0053767,0.017244
0.071287,0.064902,0.0057343,0.017223
0.073344,0.063297,0.0060765,0.017218
0.076171,0.060935,0.006399,0.017222
0.07971,0.057265,0.0066769,0.017226
0.083835,0.053681,0.0068943,0.017238
0.088414,0.050759,0.0070418,0.017263
0.093349,0.048013,0.0071092,0.017297
0.098487,0.045388,0.007079,0.017343
0.10367,0.042781,0.0069504,0.017396
0.10874,0.04013,0.0067275,0.017462
0.11357,0.037557,0.0064148,0.017533
0.11808,0.035125,0.0060356,0.017611
0.12227,0.032865,0.0056112,0.017672
0.12605,0.030768,0.0051486,0.01759
0.12936,0.028784,0.0046589,0.017624
0.13219,0.026905,0.0041606,0.018026
0.13451,0.025165,0.00366,0.018499
0.13637,0.023572,0.0031681,0.018976
0.13785,0.022115,0.002694,0.019369
0.13894,0.020762,0.0022275,0.020308
0.13966,0.01954,0.0017652,0.019595
0.1401,0.018488,0.0013109,0.013097
0.1403,0.01756,0.00086679,0.0095716
0.14027,0.01679,0.00044695,0.016991
0.14013,0.016158,6.2103e-05,0.022807
0.13988,0.015589,-0.00028959,0.020712
0.13951,0.015282,-0.00060544,0.018986
0.13907,0.015313,-0.00087695,0.018638
0.13849,0.015695,-0.0011039,0.017644
0.13772,0.01663,-0.0012792,0.017152
0.13681,0.017965,-0.0013964,0.01696
0.13572,0.019581,-0.0014812,0.016896
0.13452,0.021486,-0.0015408,0.017054
0.13325,0.023432,-0.0015712,0.017158
0.13192,0.025385,-0.0016035,0.017207
0.13055,0.027366,-0.0016434,0.017233
0.12916,0.029297,-0.0017011,0.017256
0.12771,0.031205,-0.0018135,0.01732
0.12612,0.033049,-0.0019591,0.017388
0.12437,0.034788,-0.002119,0.017417
0.12246,0.036403,-0.0022928,0.017441
0.12044,0.037923,-0.0024597,0.017487
0.11848,0.039433,-0.0026351,0.017572
0.11656,0.040834,-0.0028306,0.017707
0.11467,0.042257,-0.0030385,0.017895
0.11284,0.04382,-0.0032588,0.01814
0.111,0.045507,-0.0034817,0.018401
0.10962,0.047734,-0.0037014,0.018667
0.10907,0.050159,-0.0039188,0.018931
0.1096,0.052227,-0.0041297,0.019155
0.11163,0.053807,-0.0043273,0.019351
0.11447,0.054228,-0.004505,0.019516
0.11755,0.054027,-0.0046579,0.019629
0.12054,0.053879,-0.0047802,0.01968
0.12275,0.053532,-0.0048709,0.019682
0.12445,0.054225,-0.0049314,0.019634
0.12589,0.056304,-0.004958,0.019547
0.12684,0.057976,-0.0049489,0.019451
0.12733,0.058729,-0.0049091,0.019348
0.12715,0.059149,-0.0048414,0.019241
0.12614,0.059412,-0.0047485,0.019149
0.12448,0.059642,-0.0046349,0.019086
0.12238,0.059868,-0.0044842,0.019052
0.11992,0.059997,-0.0042734,0.019055
0.11722,0.060026,-0.0040493,0.019094
0.11442,0.059953,-0.0038764,0.01915
0.1116,0.059794,-0.0036574,0.019228
0.10883,0.059592,-0.0033191,0.019337
0.10614,0.059317,-0.0029422,0.019469
0.10363,0.05893,-0.0026208,0.019626
0.10136,0.05843,-0.0022218,0.019803
0.099467,0.057806,-0.0011162,0.019992
0.09808,0.057058,-0.00089357,0.020196
0.096868,0.056201,-0.0042026,0.020423
0.09545,0.055219,-0.0056644,0.020668
0.093612,0.054103,0.00013124,0.020926
0.091089,0.052885,0.0038271,0.021186
0.088247,0.051582,-0.00057689,0.021436
0.085693,0.050219,-0.0037338,0.021671
0.083629,0.04884,-0.0021127,0.021887
0.082405,0.047454,-0.0011557,0.02208
0.082055,0.046077,-0.00010407,0.022249
0.082223,0.044743,0.0010524,0.022385
0.082955,0.043474,0.0016706,0.022482
0.084253,0.042276,0.0021221,0.022538
0.08589,0.04117,0.0022479,0.022552
