-0.039134,-0.004116,-0.021842,-0.012679
-0.0056899,-0.0031082,-0.0094367,-0.010623
0.012884,-0.002211,0.00022468,-0.0087157
0.017942,-0.0018192,0.006079,-0.007017
0.019386,-0.0021211,0.0088187,-0.0055096
0.021516,-0.0024734,0.010045,-0.0041292
0.022636,-0.0027388,0.010982,-0.0028109
0.023942,-0.0029721,0.01237,-0.0015767
0.02667,-0.0030882,0.014115,-0.00044926
0.028869,-0.0032234,0.015468,0.00055255
0.029963,-0.00332,0.016146,0.0014015
0.030252,-0.0032949,0.016372,0.0020925
0.029868,-0.0032024,0.016362,0.0026059
0.029551,-0.0030672,0.01636,0.0029096
0.029616,-0.0029215,0.016421,0.0029853
0.029805,-0.002794,0.01636,0.0028441
0.029945,-0.0030103,0.016092,0.0025085
0.030047,-0.0027257,0.015657,0.0019976
0.030086,-0.00042225,0.015041,0.0013312
0.030017,0.00084852,0.014214,0.0005176
0.02979,-0.0017935,0.013159,-0.00043591
0.029266,-0.0034926,0.011868,-0.0015142
0.028432,-0.0014756,0.010375,-0.0027026
0.027401,6.9226e-05,0.0087608,-0.0039844
0.02628,-8.9125e-05,0.0070879,-0.005343
0.025189,-3.863e-05,0.0053978,-0.0067624
0.024218,0.00022311,0.0037289,-0.0082241
0.023407,0.00045075,0.0021109,-0.0097065
0.022785,0.00086458,0.00056042,-0.011187
0.02237,0.0012905,-0.00091377,-0.012648
0.022149,0.00166,-0.0023121,-0.014072
0.022096,0.002049,-0.0036368,-0.015444
0.022194,0.0024489,-0.0048876,-0.016749
0.02241,0.0028507,-0.0060645,-0.017966
0.022724,0.0032598,-0.0071616,-0.019079
0.023126,0.003673,-0.0081731,-0.02007
0.023601,0.0040841,-0.009096,-0.020924
0.024135,0.0044846,-0.0099286,-0.021629
0.024711,0.0048632,-0.010674,-0.022175
0.025309,0.0052121,-0.011333,-0.02255
0.025908,0.0055256,-0.011909,-0.022745
0.026494,0.0057965,-0.012403,-0.022758
0.027052,0.0060228,-0.012806,-0.022589
0.027565,0.0062037,-0.01315,-0.022241
0.028022,0.006337,-0.013499,-0.02172
0.028417,0.0064252,-0.013719,-0.021027
0.028742,0.0064713,-0.013714,-0.020168
0.028999,0.0064753,-0.013595,-0.019152
0.029199,0.0064406,-0.013353,-0.017991
0.029351,0.0063691,-0.013003,-0.016702
0.029464,0.00626,-0.012086,-0.015307
0.029544,0.0061175,-0.011872,-0.013823
0.029591,0.005945,-0.01514,-0.012274
0.029645,0.0057435,-0.016212,-0.010683
0.029597,0.0055195,-0.0089711,-0.0090768
0.029256,0.0052792,-0.0040378,-0.0074849
0.028967,0.0050276,-0.0083331,-0.0059372
0.029026,0.0047744,-0.011058,-0.0044614
0.028937,0.0045255,-0.0082592,-0.0030841
0.028469,0.0042837,-0.0059469,-0.0018316
0.027969,0.0040552,-0.0046838,-0.00073059
0.027505,0.0038427,-0.0031737,0.00019237
0.026981,0.0036471,-0.001984,0.00091191
0.026434,0.0034734,-0.0007447,0.0014052
0.02586,0.0033215,0.00079484,0.0016543
0.025254,0.0031908,0.0023591,0.0016472
0.024642,0.0030841,0.0039476,0.0013739
0.024033,0.0029989,0.0056016,0.00082881
0.023435,0.0029334,0.007306,1.2974e-05
0.022862,0.0028901,0.0090594,-0.0010726
0.022323,0.0028651,0.010858,-0.0024158
0.021833,0.0028524,0.012699,-0.0039968
0.0214,0.0028481,0.014574,-0.0057982
0.021031,0.0028422,0.016475,-0.0078034
0.020737,0.0028264,0.018393,-0.0099856
0.02052,0.0027989,0.020319,-0.012315
0.020381,0.0027529,0.022242,-0.014761
0.020315,0.0026844,0.024152,-0.017281
0.020315,0.0025927,0.026035,-0.019843
0.020365,0.0024738,0.027875,-0.022416
0.020456,0.0023285,0.029656,-0.024949
0.020575,0.0021609,0.031361,-0.027382
0.020711,0.0019702,0.032975,-0.029667
0.020857,0.0017597,0.03448,-0.031765
0.021002,0.0015329,0.035855,-0.033637
0.021137,0.001288,0.037085,-0.035254
0.021254,0.001029,0.038153,-0.036573
0.021348,0.00076228,0.03905,-0.037558
0.021416,0.00048978,0.039766,-0.038205
0.021459,0.00021986,0.040299,-0.038531
0.021477,-4.0248e-05,0.040646,-0.038548
0.021471,-0.00029097,0.040805,-0.03826
0.021449,-0.00052783,0.040779,-0.037673
0.021417,-0.00074784,0.040573,-0.036794
0.021391,-0.00095278,0.040198,-0.03565
0.021386,-0.0011408,0.039667,-0.034271
0.021414,-0.0013134,0.038995,-0.032666
0.021487,-0.0014759,0.038198,-0.030829
0.021613,-0.001629,0.037297,-0.028765
0.021795,-0.0017737,0.036313,-0.02649
0.02204,-0.0019134,0.035271,-0.024028
0.022352,-0.0020463,0.034195,-0.021407
0.022729,-0.0021747,0.033105,-0.01865
0.023166,-0.0023032,0.03202,-0.015777
0.02366,-0.0024305,0.030955,-0.012821
0.024179,-0.00256,0.029921,-0.0098197
0.024672,-0.0026946,0.028933,-0.0068117
0.025204,-0.0028302,0.027998,-0.0038284
0.025818,-0.002967,0.027121,-0.00089665
0.026403,-0.0031045,0.026307,0.0019599
0.026923,-0.0032373,0.025554,0.0047178
